source_id,candidate_id,formula,surface,facet,reaction,adsorbate,site,reaction_energy,source,fallback_used
UmVhY3Rpb246NDc1OTcw,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site3,-4.729102990000001,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTcx,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site4,-4.727730859999838,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTg0,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site12,-4.104144339999948,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTg1,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site15,-3.96917770999994,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTg4,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site23,-2.799990419999972,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTg5,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site24,-2.7486882399999786,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTkx,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site22,-3.037801419999937,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTky,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site14,-4.027518359999931,Catalysis-Hub,False
UmVhY3Rpb246NDc1OTkz,HfMo26B57|MoB2-Hf-B03|001,HfMo26B57,MoB2-Hf-B03,001,OH(g) + * -> OH*,OH,site13,-4.1041314299999385,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDA0,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site8,-4.7505892899999935,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDA1,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site1,-4.756456940000021,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDA2,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site6,-4.751863809999918,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDEz,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site7,-4.751503909999883,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDE0,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site9,-4.242529890000128,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDI5,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site32,-2.9331752499999766,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDM3,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site33,-2.9331624999999804,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDM4,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site34,-2.9311023499999465,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDQw,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site29,-3.211148299999877,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDQx,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site16,-4.087377439999955,Catalysis-Hub,False
UmVhY3Rpb246NDc2MDQ0,Mo26WB56|MoB2-W-B02|001,Mo26WB56,MoB2-W-B02,001,OH(g) + * -> OH*,OH,site11,-4.240288510000028,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTI3,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site12,-4.175310339999896,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTI4,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site15,-4.149777239999935,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTMx,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site23,-3.752784659999861,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTMy,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site24,-3.707941319999918,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTMz,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site25,-3.2183749399999897,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTM1,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site22,-3.7530151399998886,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTM2,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site14,-4.152285069999948,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTM3,Mo26WB55|MoB2-W-B01|001,Mo26WB55,MoB2-W-B01,001,OH(g) + * -> OH*,OH,site13,-4.153542119999884,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTQ4,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site8,-4.325250890000007,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTQ5,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site1,-4.6199686500000325,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTUw,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site6,-4.6175302500000726,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTU1,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site7,-4.6171732400000565,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTU2,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site9,-4.325042300000064,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTcz,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site16,-4.207966750000082,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTc2,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site11,-4.235329220000153,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTc3,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site18,-4.1246600599999965,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTc4,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site27,-3.8601171400000567,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTc5,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site20,-4.0946663299999955,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTgw,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site21,-4.092498150000097,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTgx,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site19,-4.124558780000143,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTgy,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site26,-4.03834092000011,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTgz,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site10,-4.324728120000145,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTg1,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site28,-3.261944950000043,Catalysis-Hub,False
UmVhY3Rpb246NDc2NTg3,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site17,-4.138303859999951,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjA1,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site5,-4.617858550000051,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjA2,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site2,-4.619132200000081,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjEz,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site3,-4.618995450000057,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjE0,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site4,-4.618505260000006,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjI3,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site12,-4.2335635199999615,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjI4,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site15,-4.224330020000025,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjMx,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site23,-4.065226840000037,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjMy,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site24,-4.063842629999954,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjMz,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site25,-4.063578460000144,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjM1,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site22,-4.0878393000000415,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjM2,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site14,-4.224536590000071,Catalysis-Hub,False
UmVhY3Rpb246NDc2NjM3,HfMo26B55|MoB2-Hf-B01|001,HfMo26B55,MoB2-Hf-B01,001,OH(g) + * -> OH*,OH,site13,-4.224866089999978,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODMz,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site8,-4.280570510000075,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODM0,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site1,-4.382950349999987,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODM1,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site6,-4.299126300000012,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODM4,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site7,-4.29896121999991,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODM5,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site9,-4.280489289999991,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODQ4,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site16,-4.039425679999908,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODUx,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site11,-4.204584970000042,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODUy,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site18,-3.9089762699999255,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODUz,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site10,-4.240432290000058,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODU2,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site17,-4.037941090000004,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODY4,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site5,-4.2992310299998735,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODY5,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site2,-4.320875279999996,Catalysis-Hub,False
UmVhY3Rpb246NDc3ODcy,Mo26ZrB54|MoB2-Zr-B00|001,Mo26ZrB54,MoB2-Zr-B00,001,OH(g) + * -> OH*,OH,site3,-4.320648219999839,Catalysis-Hub,False
UmVhY3Rpb246NDc5OTgz,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site7,-4.445056900000054,Catalysis-Hub,False
UmVhY3Rpb246NDc5OTg0,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site9,-4.262879310000017,Catalysis-Hub,False
UmVhY3Rpb246NDc5OTk4,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site16,-3.7486253000000715,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDAx,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site11,-4.240778139999975,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDAy,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site10,-4.2611826300000075,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDA1,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site17,-3.618478570000093,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDIw,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site5,-4.5407502300000715,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDIx,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site2,-4.624259830000028,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDI2,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site3,-4.620714160000034,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDI3,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site4,-4.620474530000024,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDM3,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site12,-4.199065840000003,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDM4,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site15,-3.9901296399999637,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDQy,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site14,-4.048623199999952,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDQz,FeMo26B54|MoB2-Fe-B00|001,FeMo26B54,MoB2-Fe-B00,001,OH(g) + * -> OH*,OH,site13,-4.093505599999958,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDU0,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site8,-4.228600479999955,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDU1,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site1,-4.5832428699999355,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDU2,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site6,-4.229494839999916,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDU5,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site7,-4.229369919999954,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDYw,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site9,-4.174839880000036,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDY5,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site16,-3.8583557500001007,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDcy,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site11,-4.078702130000011,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDcz,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site18,-3.6879485199999635,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDc0,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site20,-3.386858820000043,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDc1,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site21,-3.3863219300000083,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDc2,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site19,-3.3874250799999572,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDc3,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site10,-4.174479450000035,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDgw,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site17,-3.741183660000047,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDky,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site5,-4.230487000000039,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDkz,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site2,-4.582511310000086,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDk2,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site3,-4.582403569999997,Catalysis-Hub,False
UmVhY3Rpb246NDgwMDk3,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site4,-4.5805314400000725,Catalysis-Hub,False
UmVhY3Rpb246NDgwMTAx,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site12,-4.077930760000072,Catalysis-Hub,False
UmVhY3Rpb246NDgwMTAy,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site15,-4.038463949999937,Catalysis-Hub,False
UmVhY3Rpb246NDgwMTA2,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site14,-4.040215279999984,Catalysis-Hub,False
UmVhY3Rpb246NDgwMTA3,FeMo26B55|MoB2-Fe-B01|001,FeMo26B55,MoB2-Fe-B01,001,OH(g) + * -> OH*,OH,site13,-4.065441739999983,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzU3,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site8,-4.00556002999997,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzU4,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site1,-4.279643999999962,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzU5,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site6,-4.028739059999793,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzYw,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site7,-4.026434889999791,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzc0,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site5,-4.0287419,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzc1,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site2,-4.279615299999932,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzc2,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site3,-4.2795015999998895,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzc3,Mo27B54|MoB2-Mo-B00|001,Mo27B54,MoB2-Mo-B00,001,OH(g) + * -> OH*,OH,site4,-4.2794623299998875,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzg3,Mo26RuB53|MoB2-Ru-B-1|001,Mo26RuB53,MoB2-Ru-B-1,001,OH(g) + * -> OH*,OH,site8,-4.637095399999794,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzg4,Mo26RuB53|MoB2-Ru-B-1|001,Mo26RuB53,MoB2-Ru-B-1,001,OH(g) + * -> OH*,OH,site1,-4.804811429999859,Catalysis-Hub,False
UmVhY3Rpb246NDgxNzg5,Mo26RuB53|MoB2-Ru-B-1|001,Mo26RuB53,MoB2-Ru-B-1,001,OH(g) + * -> OH*,OH,site6,-4.773171419999812,Catalysis-Hub,False
UmVhY3Rpb246MTI1MA==,Cu|Cu|111,Cu,Cu,111,O2* -> O*,O,,-2.38,Catalysis-Hub,False
UmVhY3Rpb246MzU1MjQy,Mo9Tl3|Mo3Tl|111,Mo9Tl3,Mo3Tl,111,H2O(g) - H2(g) + * -> O*,O,top|B,3.9776780511381844,Catalysis-Hub,False
UmVhY3Rpb246MzU1MjYx,Fe6La6|FeLa|101,Fe6La6,FeLa,101,H2O(g) - H2(g) + * -> O*,O,hollow|A_B_B|FCC,-2.1747912145621626,Catalysis-Hub,False
UmVhY3Rpb246MzU1MjY2,Ni6Pb6|NiPb|101,Ni6Pb6,NiPb,101,H2O(g) - H2(g) + * -> O*,O,bridge-tilt|A_B|A,0.9991160275347397,Catalysis-Hub,False
UmVhY3Rpb246MzU3OTQz,Co6Os6|CoOs|101,Co6Os6,CoOs,101,H2O(g) - H2(g) + * -> O*,O,top|B,0.4268349101365061,Catalysis-Hub,False
UmVhY3Rpb246MzQwMjA1,Hf3Rh9|Rh3Hf|111,Hf3Rh9,Rh3Hf,111,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_A|HCP,0.14608513063632245,Catalysis-Hub,False
UmVhY3Rpb246MzQ4NjIz,Ru3Sc9|Sc3Ru|111,Ru3Sc9,Sc3Ru,111,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_A|FCC,-3.8462431214613275,Catalysis-Hub,False
UmVhY3Rpb246MzUwOTY3,Cu6Zr6|CuZr|101,Cu6Zr6,CuZr,101,H2O(g) - H2(g) + * -> O*,O,bridge|B_B|A,-2.8959547928572533,Catalysis-Hub,False
UmVhY3Rpb246MzU2NjUx,W6Zn6|WZn|101,W6Zn6,WZn,101,H2O(g) - H2(g) + * -> O*,O,bridge|A_A|B,-1.3909123352606798,Catalysis-Hub,False
UmVhY3Rpb246MzQwMjA2,Hf3Rh9|Rh3Hf|111,Hf3Rh9,Rh3Hf,111,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_B|HCP,-0.5200574376614782,Catalysis-Hub,False
UmVhY3Rpb246MzQ4NjI0,Ru3Sc9|Sc3Ru|111,Ru3Sc9,Sc3Ru,111,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_A|HCP,-3.9242167976591986,Catalysis-Hub,False
UmVhY3Rpb246MzUwOTY4,Cu6Zr6|CuZr|101,Cu6Zr6,CuZr,101,H2O(g) - H2(g) + * -> O*,O,top|B,-1.107371892260005,Catalysis-Hub,False
UmVhY3Rpb246MzUyNzUx,Re6Ta6|ReTa|101,Re6Ta6,ReTa,101,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_B|HCP,-1.2720724667635182,Catalysis-Hub,False
UmVhY3Rpb246MzU1MjY5,Ni6Pb6|NiPb|101,Ni6Pb6,NiPb,101,H2O(g) - H2(g) + * -> O*,O,top-tilt|A,0.9874544529337186,Catalysis-Hub,False
UmVhY3Rpb246MzU1Mjc5,Re6Ti6|ReTi|101,Re6Ti6,ReTi,101,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_B|HCP,-1.9025553328612546,Catalysis-Hub,False
UmVhY3Rpb246MzUyNzUy,Re6Ta6|ReTa|101,Re6Ta6,ReTa,101,H2O(g) - H2(g) + * -> O*,O,hollow|A_B_B|HCP,-2.205710557660666,Catalysis-Hub,False
UmVhY3Rpb246MzU0MTMz,In9Ir3|In3Ir|111,In9Ir3,In3Ir,111,H2O(g) - H2(g) + * -> O*,O,top|B,1.6230525150347717,Catalysis-Hub,False
UmVhY3Rpb246MzU1MjQ2,Os6Ta6|OsTa|101,Os6Ta6,OsTa,101,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_B|HCP,-0.4677968865618709,Catalysis-Hub,False
UmVhY3Rpb246MzU1Mjgw,Re6Ti6|ReTi|101,Re6Ti6,ReTi,101,H2O(g) - H2(g) + * -> O*,O,hollow|A_B_B|HCP,-2.1940340167640784,Catalysis-Hub,False
