kind,candidate_id,formula,surface,site,PC1,PC2,dG_H,pred_dG_H,pred_sigma,near_zero_rank,priority_rank,dft_converged
train,Pb9Rh3|Pb3Rh|111,Pb9Rh3,Pb3Rh,top|B,-4.9538838485353,-5.6843857464097445,-0.0153880375573578,,,,,False
train,Pb9Ru3|Pb3Ru|111,Pb9Ru3,Pb3Ru,hollow|A_A_A|HCP,-4.947081740058279,-5.791712521375828,0.8688117308420544,,,,,False
train,Pb9Sn3|Pb3Sn|111,Pb9Sn3,Pb3Sn,top|A,-6.580906500813222,-6.28497255473921,0.7538362869391051,,,,,False
train,Pb9Ta3|Pb3Ta|111,Pb9Ta3,Pb3Ta,hollow|A_A_A|HCP,-4.578068873919402,-6.606796985068811,0.7912186057447173,,,,,False
train,Pb9Ti3|Pb3Ti|111,Pb9Ti3,Pb3Ti,bridge|A_A|A,-0.1056148243338887,-7.001910842272482,1.2249399009424735,,,,,False
train,Pb9Ti3|Pb3Ti|111,Pb9Ti3,Pb3Ti,hollow|A_A_A|HCP,-0.36336357155755206,-7.082686768150031,0.8896318409433945,,,,,False
train,Pb9Ti3|Pb3Ti|111,Pb9Ti3,Pb3Ti,top|A,0.40171570003157786,-6.5307006020463705,0.9897604817424792,,,,,False
train,Pb9Tl3|Pb3Tl|111,Pb9Tl3,Pb3Tl,bridge|A_A|A,-9.805244665742176,-5.816550414946487,0.6826507625419538,,,,,False
train,Pb9Tl3|Pb3Tl|111,Pb9Tl3,Pb3Tl,top|A,-9.297914141376712,-5.345340174720376,0.7079217026412437,,,,,False
train,Pb9Tl3|Pb3Tl|111,Pb9Tl3,Pb3Tl,top|B,-9.286358386846034,-5.3348218772400795,1.265891536940245,,,,,False
train,Pb9V3|Pb3V|111,Pb9V3,Pb3V,bridge|A_A|B,-0.6974763428135886,-6.873203435555134,0.9450275517420152,,,,,False
train,Pb9V3|Pb3V|111,Pb9V3,Pb3V,top|B,-0.19014581844812245,-6.401993195329023,-0.1251315486578903,,,,,False
train,Pb9Y3|Pb3Y|111,Pb9Y3,Pb3Y,hollow-tilt|A_A_B|FCC,-0.7453223340784126,-7.985451277882579,0.3865192040402974,,,,,False
train,Pb9Y3|Pb3Y|111,Pb9Y3,Pb3Y,top-tilt|B,0.017683886401903087,-7.448463439744251,0.3914625601401269,,,,,False
train,Pb9Y3|Pb3Y|111,Pb9Y3,Pb3Y,top|A,0.08003694431541275,-7.358723281000201,0.9031474631420052,,,,,False
train,Pb9Zn3|Pb3Zn|111,Pb9Zn3,Pb3Zn,bridge-tilt|A_B|A,-5.085655490024413,-8.94801184859669,0.4224809526431556,,,,,False
train,Pd12Y4|Pd3Y-fcc|111,Pd12Y4,Pd3Y-fcc,fccAAA,-3.669658222856677,-3.728360111677682,-0.5182623027158115,,,,,False
train,Pd12Y4|Pd3Y-fcc|111,Pd12Y4,Pd3Y-fcc,hcpAAB-d,-3.664165569106996,-3.722522173734628,-0.329864966806781,,,,,False
train,Pd12Y4|Pd3Y-fcc|111+5%,Pd12Y4,Pd3Y-fcc,fccAAA,-3.9479764282790533,-3.88065480360943,-0.5261968701324804,,,,,False
train,Pd12Y4|Pd3Y-fcc|111-5%,Pd12Y4,Pd3Y-fcc,fccAAA,-3.9479764282790533,-3.88065480360943,-0.4377462668799126,,,,,False
train,Pd12|Pd|111,Pd12,Pd,bridge|A_A|A,-10.197640686282357,-2.1608711412613943,-0.1644378484552078,,,,,False
train,Pd12|Pd|111,Pd12,Pd,top|A,-9.690310161916889,-1.6896609010352843,0.1325020241429513,,,,,False
train,Pd16|Pd-fcc|111,Pd16,Pd-fcc,fcc,-9.907628465676458,-1.7636129773349019,-0.5375638815166894,,,,,False
train,Pd16|Pd-fcc|111,Pd16,Pd-fcc,hcp,-9.902135811926776,-1.7577750393918479,-0.5108051590214018,,,,,False
train,Pd16|Pd-fcc|111,Pd16,Pd-fcc,ontop,-9.59538722483822,-1.5772324887509435,-0.0078330689593713,,,,,False
train,Pd16|Pd-fcc|111-1%,Pd16,Pd-fcc,fcc,-9.963292106760933,-1.7940719157212508,-0.5282075192881166,,,,,False
train,Pd16|Pd-fcc|111-2%,Pd16,Pd-fcc,fcc,-10.018955747845409,-1.8245308541076006,-0.5167191451346298,,,,,False
train,Pd16|Pd|111,Pd16,Pd,bridge,-9.661092250992635,-1.6488171035614518,-0.4515879740252499,,,,,False
train,Pd16|Pd|111,Pd16,Pd,fcc,-9.907628465676458,-1.7636129773349019,-0.4638307620945,,,,,False
train,Pd16|Pd|111,Pd16,Pd,ontop,-9.59538722483822,-1.5772324887509435,0.066733645276885,,,,,False
train,Pd16|Pd|111,Pd16,Pd,nan,-9.179533438269143,-1.1920912632031935,-0.255362351789,,,,,False
train,Pd24Pt72|Pd24Pt72|100,Pd24Pt72,Pd24Pt72,site1,-7.970141187516778,-2.5169506188677246,-0.3281288549999885,,,,,False
train,Pd24Pt72|Pd24Pt72|111,Pd24Pt72,Pd24Pt72,site1,-8.459134661648505,-2.607500930828026,-0.3869253649999677,,,,,False
train,Pd24Pt72|Pd24Pt72|111,Pd24Pt72,Pd24Pt72,site2,-8.459091574041445,-2.6068825318047923,-0.3766169149999996,,,,,False
train,Pd36|Pd-fcc|111-fcc,Pd36,Pd-fcc,nan,-9.14595819983941,-1.0982848139093853,-0.3759426317265024,,,,,False
train,Pd36|Pd-fcc|211,Pd36,Pd-fcc,nan,-9.061991963978205,-1.012526588893551,-0.2529668315255549,,,,,False
train,Pd36|Pd-fcc|211-stepbridge,Pd36,Pd-fcc,nan,-9.061991963978205,-1.012526588893551,-0.2529668315255549,,,,,False
train,Pd3Pt9|Pt3Pd|111,Pd3Pt9,Pt3Pd,hollow|A_A_B|FCC,-10.343496935128423,-5.200961664431401,-0.2856422502581779,,,,,False
train,Pd3Pt9|Pt3Pd|111,Pd3Pt9,Pt3Pd,hollow|A_A_B|HCP,-10.33800428137874,-5.195123726488347,-0.2513248856621146,,,,,False
train,Pd3Re9|Re3Pd|111,Pd3Re9,Re3Pd,hollow,-6.924131032819925,-3.793672815450234,-0.7395368407587455,,,,,False
train,Pd3Re9|Re3Pd|111,Pd3Re9,Re3Pd,hollow|A_A_A|FCC,-7.571981856462107,-4.335392855198065,-0.569126093559106,,,,,False
train,Pd3Rh9|Rh3Pd|111,Pd3Rh9,Rh3Pd,hollow|A_A_A|HCP,-8.616755178824086,-1.526774895643306,-0.2900436916597471,,,,,False
train,Pd3Ru9|Ru3Pd|111,Pd3Ru9,Ru3Pd,bridge|A_B|A,-7.693473126019759,-0.7938472934803861,-0.0418783197555683,,,,,False
train,Pd3Ta9|Ta3Pd|111,Pd3Ta9,Ta3Pd,hollow|A_A_A|FCC,-6.350459329859474,-4.60465519844557,-1.005359951758663,,,,,False
train,Pd3Tc9|Tc3Pd|111,Pd3Tc9,Tc3Pd,hollow,-5.797244960723564,-0.7907546974924792,-0.7132511882582264,,,,,False
train,Pd3Tc9|Tc3Pd|111,Pd3Tc9,Tc3Pd,hollow|A_A_A|HCP,-6.439603130616064,-1.3266367992972568,-0.7132511882582264,,,,,False
train,Pd3Tl9|Tl3Pd|111,Pd3Tl9,Tl3Pd,top,-7.504791037124337,-2.8673394604443168,0.2143964526449338,,,,,False
train,Pd3Tl9|Tl3Pd|111,Pd3Tl9,Tl3Pd,top|B,-7.5814431719863835,-2.9504882853895986,0.2143964526449338,,,,,False
train,Pd3Y9|Y3Pd|111,Pd3Y9,Y3Pd,hollow,-3.0665423385127775,-2.326856530233602,-1.1165811770578955,,,,,False
train,Pd3Y9|Y3Pd|111,Pd3Y9,Y3Pd,hollow|A_A_A|FCC,-3.71439316215496,-2.868576569981435,-1.053809140360471,,,,,False
train,Pd3Zn9|Zn3Pd|111,Pd3Zn9,Zn3Pd,bridge|A_A|B,-5.886201552286658,-3.7650541877033685,0.4416788561366331,,,,,False
train,Pd3Zn9|Zn3Pd|111,Pd3Zn9,Zn3Pd,bridge|A_B|A,-5.889297275231052,-3.758394456033718,0.3709156523409831,,,,,False
train,Pd3Zn9|Zn3Pd|111,Pd3Zn9,Zn3Pd,hollow,-5.513147884148496,-3.320466309256438,0.3282978632423976,,,,,False
train,Pd3Zr9|Zr3Pd|111,Pd3Zr9,Zr3Pd,hollow,-3.7818069377018193,-1.618518329250409,-1.0015606983606349,,,,,False
train,Pd48Pt48|Pd48Pt48|111,Pd48Pt48,Pd48Pt48,site5,-7.437826029201885,-2.4341267758800127,-0.3531418450000387,,,,,False
train,Pd48Pt48|Pd48Pt48|111,Pd48Pt48,Pd48Pt48,site8,-7.437696766380698,-2.4322715788103113,0.1586318149999783,,,,,False
train,Pd54|Pd|111,Pd54,Pd,nan,-9.115740485252648,-1.0138590095449567,-0.2844112196398782,,,,,False
train,Pd6Pt6|PdPt|101,Pd6Pt6,PdPt,bridge|B_B|A,-8.87720128211963,-4.424900083629958,-0.2916841298565202,,,,,False
train,Pd6Pt6|PdPt|101,Pd6Pt6,PdPt,hollow,-8.548942471995964,-4.041777671966721,-0.306656241459649,,,,,False
train,Pd6Re6|PdRe|101,Pd6Re6,PdRe,bridge,-5.595554998762709,-4.053998738819151,-0.5346972982578962,,,,,False
train,Pd6Re6|PdRe|101,Pd6Re6,PdRe,bridge|B_B|A,-6.069037773821302,-4.47530772239634,-0.5346972982578961,,,,,False
train,Pd6Re6|PdRe|101,Pd6Re6,PdRe,hollow|A_A_B|HCP,-6.364015674200974,-4.596712849149196,-0.3084338250582448,,,,,False
train,Pd6Rh6|PdRh|101,Pd6Rh6,PdRh,hollow,-7.852775718486022,-1.2276610736701972,-0.3482116981603838,,,,,False
train,Pd6Ru6|PdRu|101,Pd6Ru6,PdRu,hollow,-7.106860039106894,-0.8339419088495352,-0.4011536223578957,,,,,False
train,Pd6Ru6|PdRu|101,Pd6Ru6,PdRu,hollow|A_B_B|FCC,-7.740509820791639,-1.3305492012581916,-0.4009121213557307,,,,,False
train,Pd6Sc6|PdSc|101,Pd6Sc6,PdSc,hollow,-0.7766699560731976,-3.0434964528002255,-0.4248483430555723,,,,,False
train,Pd6Sc6|PdSc|101,Pd6Sc6,PdSc,top|B,-0.6423930998458925,-3.0168740910210468,0.3900203567436904,,,,,False
train,Pd6Ta6|PdTa|101,Pd6Ta6,PdTa,bridge|B_B|A,-4.682409025928968,-4.985543268161278,-0.6780310858584642,,,,,False
train,Pd6Ta6|PdTa|101,Pd6Ta6,PdTa,hollow,-4.354150215805311,-4.6024208564980436,-0.6873044533594737,,,,,False
train,Pd6Ta6|PdTa|101,Pd6Ta6,PdTa,hollow|A_A_B|FCC,-4.982879580058323,-5.112786332857189,-0.3066143359564819,,,,,False
train,Pd6Ta6|PdTa|101,Pd6Ta6,PdTa,hollow|A_B_B|HCP,-4.9823073437403735,-5.093190210963644,-0.6868651255562952,,,,,False
train,Pd6Tc6|PdTc|101,Pd6Tc6,PdTc,hollow,-5.735159174643036,-1.6051585947358293,-0.531311249756044,,,,,False
train,Pd6Tc6|PdTc|101,Pd6Tc6,PdTc,hollow|A_A_B|FCC,-6.363888538896049,-2.1155240710949763,-0.2310072337558892,,,,,False
train,Pd6Tc6|PdTc|101,Pd6Tc6,PdTc,hollow|A_A_B|HCP,-6.358395885146367,-2.1096861331519223,-0.2951367102568554,,,,,False
train,Pd6Tc6|PdTc|101,Pd6Tc6,PdTc,hollow|A_B_B|HCP,-6.3633163025781005,-2.0959279492014304,-0.4768770532564019,,,,,False
train,Pd6Tl6|PdTl|101,Pd6Tl6,PdTl,bridge|A_A|B,-7.409097434314943,-2.9501170885765466,0.1442301306424553,,,,,False
train,Pd6Tl6|PdTl|101,Pd6Tl6,PdTl,top-tilt|A,-6.987231476924338,-2.58968360205508,0.4111344858438599,,,,,False
train,Pd6V6|PdV|101,Pd6V6,PdV,bridge|A_A|B,-2.7100608296477304,-2.5865599444206233,-0.546334790858026,,,,,False
train,Pd6W6|PdW|101,Pd6W6,PdW,bridge,-4.553554595553317,-3.6327876763678337,-0.6570209042574504,,,,,False
train,Pd6W6|PdW|101,Pd6W6,PdW,bridge|B_B|A,-5.027037370611909,-4.054096659945026,-0.6570209042574504,,,,,False
train,Pd6W6|PdW|101,Pd6W6,PdW,hollow|A_A_B|HCP,-5.322015270991582,-4.1755017866978825,-0.276576097457081,,,,,False
train,Pd6Y6|PdY|101,Pd6Y6,PdY,bridge,-2.4948672625028117,-3.0401101614586694,-0.5624628419600128,,,,,False
train,Pd6Zn6|PdZn|101,Pd6Zn6,PdZn,hollow|A_B_B|FCC,-6.156831154762927,-3.8654468632392343,0.2640668881367958,,,,,False
train,Pd6Zr6|PdZr|101,Pd6Zr6,PdZr,bridge|B_B|A,-3.783994742695071,-2.9864664475429388,-0.7327033820574513,,,,,False
train,Pd6Zr6|PdZr|101,Pd6Zr6,PdZr,hollow|A_A_B|FCC,-4.084465296824423,-3.1137095122388483,-0.0108074092558752,,,,,False
train,Pd6Zr6|PdZr|101,Pd6Zr6,PdZr,hollow|A_A_B|HCP,-4.07897264307474,-3.1078715742957943,0.0127252675420379,,,,,False
train,Pd6Zr6|PdZr|101,Pd6Zr6,PdZr,top|B,-3.3214590763441105,-2.5767216741005217,0.0647913934417658,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|100,Pd8N16,PdN2-mp-1019239-A,site1,13.679348198953152,-5.357553332120048,-1.4194762349999903,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|100,Pd8N16,PdN2-mp-1019239-A,site3,13.679434374167275,-5.3563165340735805,-0.9630809249999857,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|100,Pd8N16,PdN2-mp-1019239-A,site6,13.679563636988464,-5.35446133700388,-0.9572465449999754,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|100,Pd8N16,PdN2-mp-1019239-A,site9,13.67969289980965,-5.352606139934178,-0.8972438649999788,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site10,13.640060249728295,-5.411724827352557,0.9922766250000166,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site12,13.64014642494242,-5.410488029306089,0.9927076849999992,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site13,13.640189512549483,-5.409869630282856,0.9927076850000276,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site14,13.640232600156544,-5.4092512312596215,0.9934464150000224,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site15,13.640275687763607,-5.408632832236388,0.9934464250000304,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site16,13.64031877537067,-5.408014433213154,1.2298773550000135,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site17,13.64036186297773,-5.4073960341899205,1.229877355000042,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site2,13.639715548871798,-5.416672019538427,0.3730690750000178,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site3,13.63975863647886,-5.416053620515193,0.6508531950000247,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site5,13.639844811692985,-5.414816822468725,0.653078794999999,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site7,13.639930986907109,-5.413580024422258,0.6891143050000039,,,,,False
train,Pd8N16|PdN2-mp-1019239-A|110,Pd8N16,PdN2-mp-1019239-A,site9,13.640017162121234,-5.41234322637579,0.8267368950000105,,,,,False
train,Pd8N16|PdN2-mp-1019239-B|110,Pd8N16,PdN2-mp-1019239-B,site12,13.64014642494242,-5.410488029306089,-0.5938700849999918,,,,,False
train,Pd8N16|PdN2-mp-1019239-B|110,Pd8N16,PdN2-mp-1019239-B,site13,13.640189512549483,-5.409869630282856,-0.5874559350000084,,,,,False
train,Pd8N16|PdN2-mp-1019239-B|110,Pd8N16,PdN2-mp-1019239-B,site4,13.639801724085922,-5.415435221491959,-1.5463884250000035,,,,,False
train,Pd8N16|PdN2-mp-1019239-B|110,Pd8N16,PdN2-mp-1019239-B,site5,13.639844811692985,-5.414816822468725,-1.546388424999975,,,,,False
train,Pd9Pt3|Pd3Pt|111,Pd9Pt3,Pd3Pt,hollow|A_A_A|FCC,-9.199184807792324,-4.426551501747833,-0.2288550853545246,,,,,False
train,Pd9Pt3|Pd3Pt|111,Pd9Pt3,Pd3Pt,hollow|A_A_A|HCP,-9.193692154042642,-4.42071356380478,-0.1830198222587284,,,,,False
train,Pd9Pt3|Pd3Pt|111,Pd9Pt3,Pd3Pt,hollow|A_A_B|HCP,-9.174570694653474,-4.389359000416096,-0.268285877252282,,,,,False
train,Pd9Re3|Pd3Re|111,Pd9Re3,Pd3Re,hollow,-6.098637820722571,-4.271057902326927,-0.420953849758888,,,,,False
train,Pd9Rh3|Pd3Rh|111,Pd9Rh3,Pd3Rh,hollow|A_A_B|HCP,-8.83115090266156,-2.0630931402877284,-0.2662942760607336,,,,,False
train,Pd9Rh3|Pd3Rh|111,Pd9Rh3,Pd3Rh,top|A,-8.085193090461603,-1.5424615375727513,0.1753109732390214,,,,,False
train,Pd9Rh3|Pd3Rh|111,Pd9Rh3,Pd3Rh,top|B,-8.073637335930925,-1.5319432400924544,-0.102202692461077,,,,,False
train,Pd9Ru3|Pd3Ru|111,Pd9Ru3,Pd3Ru,bridge|A_A|B,-7.941476210953137,-1.8065734705377172,-0.0915736538581484,,,,,False
train,Pd9Ru3|Pd3Ru|111,Pd9Ru3,Pd3Ru,bridge|A_B|A,-7.944571933897532,-1.7999137388680653,-0.2430006512576881,,,,,False
train,Pd9Sc3|Pd3Sc|111,Pd9Sc3,Pd3Sc,bridge|A_A|B,-2.692283282218545,-4.268544375492308,-0.4081236822594007,,,,,False
train,Pd9Sc3|Pd3Sc|111,Pd9Sc3,Pd3Sc,hollow,-2.3192296140803834,-3.823956497045376,-0.4619620854600442,,,,,False
train,Pd9Sn3|Pd3Sn|111,Pd9Sn3,Pd3Sn,hollow|A_A_A|HCP,-6.675498608891706,-3.367632231216844,-0.2572142454582433,,,,,False
train,Pd9Ta3|Pd3Ta|111,Pd9Ta3,Pd3Ta,hollow,-4.784795759227012,-4.824592475549295,-0.2494644433563451,,,,,False
train,Pd9Ta3|Pd3Ta|111,Pd9Ta3,Pd3Ta,hollow|A_A_B|FCC,-5.413525123480022,-5.334957951908442,-0.1025333107563426,,,,,False
train,Pd9Tl3|Pd3Tl|111,Pd9Tl3,Pd3Tl,hollow|A_A_A|HCP,-8.034216048394514,-2.8789488509919705,-0.2674685832598413,,,,,False
train,Pd9V3|Pd3V|111,Pd9V3,Pd3V,bridge|A_A|B,-4.064927130625736,-3.4104666468071136,-0.1471914093590101,,,,,False
train,Pd9V3|Pd3V|111,Pd9V3,Pd3V,hollow,-3.6918734624875755,-2.965878768360183,-0.2213671927592884,,,,,False
train,Pd9V3|Pd3V|111,Pd9V3,Pd3V,top|B,-3.557596606260271,-2.939256406581004,0.2423385982411048,,,,,False
train,Pd9Y3|Pd3Y|111,Pd9Y3,Pd3Y,bridge|A_A|A,-3.959670443462572,-4.125618275604175,-0.0676581126562894,,,,,False
train,Pd9Y3|Pd3Y|111,Pd9Y3,Pd3Y,top|B,-3.4407841645664314,-3.6438897378977684,1.0602427279418691,,,,,False
train,Pd9Zr3|Pd3Zr|111,Pd9Zr3,Pd3Zr,hollow|A_A_A|HCP,-4.968310283944891,-3.8177217951413436,-0.2776876824600265,,,,,False
train,Pd9Zr3|Pd3Zr|111,Pd9Zr3,Pd3Zr,hollow|A_A_B|FCC,-4.954681478305403,-3.7922051696957144,-0.2403776098608148,,,,,False
train,Pd9Zr3|Pd3Zr|111,Pd9Zr3,Pd3Zr,hollow|A_A_B|HCP,-4.949188824555721,-3.7863672317526604,-0.068038936059537,,,,,False
train,Pt12Zn4|Pt3Zn-fcc|111,Pt12Zn4,Pt3Zn-fcc,fccAAA,-6.818734912445505,-6.611202054126448,-0.4429074500585557,,,,,False
train,Pt12Zn4|Pt3Zn-fcc|111,Pt12Zn4,Pt3Zn-fcc,hcpAAA,-6.813242258695823,-6.605364116183394,-0.512717847195745,,,,,False
train,Pt12Zn4|Pt3Zn-fcc|111,Pt12Zn4,Pt3Zn-fcc,ontopA-d,-6.506493671607265,-6.424821565542488,-0.3522404795876355,,,,,False
train,Pt12Zn4|Pt3Zn-fcc|111,Pt12Zn4,Pt3Zn-fcc,ontopB,-6.506493671607265,-6.424821565542488,0.9357228910885168,,,,,False
train,Pt12Zn4|Pt3Zn-fcc|111+5%,Pt12Zn4,Pt3Zn-fcc,hcpAAA,-7.091560464118198,-6.757658808115142,-0.5619448732832097,,,,,False
train,Pt12|Pt|111,Pt12,Pt,bridge|A_A|A,-13.420004001728767,-4.325263042290826,-0.2036876846604798,,,,,False
train,Pt12|Pt|111,Pt12,Pt,top,-12.824465587970575,-3.7603856796391324,-0.3123140323577615,,,,,False
train,Pt16|Pt-fcc|111,Pt16,Pt-fcc,fcc,-13.129991781122868,-3.9280048783643315,-0.4861206242567277,,,,,False
train,Pt16|Pt-fcc|111+2%,Pt16,Pt-fcc,fcc,-13.241319063291819,-3.9889227551370317,-0.5559457155395648,,,,,False
train,Pt16|Pt-fcc|111+2%,Pt16,Pt-fcc,hcp,-13.235826409542137,-3.983084817193979,-0.4959763153819949,,,,,False
train,Pt16|Pt-fcc|111+2%,Pt16,Pt-fcc,ontop,-12.92907782245358,-3.8025422665530684,-0.4491970893213874,,,,,False
train,Pt16|Pt-fcc|111+5%,Pt16,Pt-fcc,ontop,-13.096068745707006,-3.8939190817121188,-0.4452937523601576,,,,,False
train,Pt16|Pt-fcc|111+8%,Pt16,Pt-fcc,fcc,-13.57530090979867,-4.171676385455129,-0.6103533809582586,,,,,False
train,Pt16|Pt-fcc|111+8%,Pt16,Pt-fcc,ontop,-13.263059668960432,-3.98529589687117,-0.3972002164591686,,,,,False
train,Pt16|Pt-fcc|111-1%,Pt16,Pt-fcc,fcc,-13.185655422207343,-3.958463816750683,-0.4369618987329886,,,,,False
train,Pt16|Pt-fcc|111-2%,Pt16,Pt-fcc,fcc,-13.241319063291819,-3.9889227551370317,-0.3854846272588474,,,,,False
train,Pt16|Pt-fcc|111-2%,Pt16,Pt-fcc,ontop,-12.92907782245358,-3.8025422665530684,-0.3851861183793517,,,,,False
train,Pt16|Pt-fcc|111-3%,Pt16,Pt-fcc,fcc,-13.296982704376294,-4.01938169352338,-0.3389821409655269,,,,,False
train,Pt16|Pt-fcc|111-3%,Pt16,Pt-fcc,ontop,-12.984741463538056,-3.833001204939418,-0.3739124420389998,,,,,False
train,Pt16|Pt-fcc|111-8%,Pt16,Pt-fcc,ontop,-13.263059668960432,-3.98529589687117,-0.6371936015420943,,,,,False
train,Pt16|Pt|111,Pt16,Pt,ontop,-12.81775054028463,-3.74162438978037,-0.2279378984198333,,,,,False
train,Pt16|Pt|111,Pt16,Pt,nan,-12.401896753715556,-3.3564831642326203,-0.237240759845,,,,,False
train,Pt18Zn6|Pt3Zn|111,Pt18Zn6,Pt3Zn,nan,-6.077209789666297,-6.002157760277216,-0.2879498561669606,,,,,False
train,Pt27|Pt-fcc|111,Pt27,Pt-fcc,nan,-12.383430372579202,-3.3048896171210234,-0.27798062511647,,,,,False
train,Pt29Sn|Pt5Sn-Pt|111,Pt29Sn,Pt5Sn-Pt,nan,-7.58474360968128,0.49443540366459704,-0.2637994117831113,,,,,False
train,Pt36|Pt-fcc|211,Pt36,Pt-fcc,nan,-12.284355279424616,-3.1769184899229757,-0.3937796265890938,,,,,False
train,Pt36|Pt|211,Pt36,Pt,nan,-12.284355279424616,-3.1769184899229757,-0.4854108950000011,,,,,False
train,Pt3Re9|Re3Pt|111,Pt3Re9,Re3Pt,hollow,-9.36920191926949,-2.911142589595473,-0.7218894419556534,,,,,False
train,Pt3Re9|Re3Pt|111,Pt3Re9,Re3Pt,hollow|A_A_A|FCC,-10.017052742911671,-3.4528626293433042,-0.5996071972576544,,,,,False
train,Pt3Re9|Re3Pt|111,Pt3Re9,Re3Pt,top|A,-9.246480817572863,-2.8950385252965907,-0.0167767705561061,,,,,False
train,Pt3Rh9|Rh3Pt|111,Pt3Rh9,Rh3Pt,hollow|A_A_A|FCC,-8.505828574105514,-3.863339967501971,-0.3370233295599689,,,,,False
train,Pt3Rh9|Rh3Pt|111,Pt3Rh9,Rh3Pt,hollow|A_A_B|FCC,-8.486707114716344,-3.8319854041132877,-0.2317521453578308,,,,,False
train,Pt3Ru9|Ru3Pt|111,Pt3Ru9,Ru3Pt,hollow|A_A_B|HCP,-7.7360915731075615,-3.3307941329799484,-0.1413381047595692,,,,,False
train,Pt3Sc9|Sc3Pt|111,Pt3Sc9,Sc3Pt,hollow|A_A_A|FCC,-1.067616882222947,-4.297720507796235,-1.1348205594576657,,,,,False
train,Pt3Ta9|Ta3Pt|111,Pt3Ta9,Ta3Pt,hollow,-8.008855299408015,-3.3479306927511225,-1.0345770866578905,,,,,False
train,Pt3Ta9|Ta3Pt|111,Pt3Ta9,Ta3Pt,hollow|A_A_A|FCC,-8.656706123050194,-3.889650732498954,-1.0345770866578905,,,,,False
train,Pt3Ta9|Ta3Pt|111,Pt3Ta9,Ta3Pt,hollow|A_A_B|FCC,-8.637584663661023,-3.858296169110271,-0.5459301575565121,,,,,False
train,Pt3Tc9|Tc3Pt|111,Pt3Tc9,Tc3Pt,top|B,-5.393215146683764,-2.4187272662775015,0.0330837365409308,,,,,False
train,Pt3Ti9|Ti3Pt|111,Pt3Ti9,Ti3Pt,hollow,-1.237918752257076,-3.065600468836987,-1.0655856831571953,,,,,False
train,Pt3Tl9|Tl3Pt|111,Pt3Tl9,Tl3Pt,hollow|A_A_A|HCP,-10.841715023731243,-3.4307614093592638,0.980763173641236,,,,,False
train,Pt3Tl9|Tl3Pt|111,Pt3Tl9,Tl3Pt,top-tilt,-10.062336675193578,-2.8853665770543717,-0.1970421204595993,,,,,False
train,Pt3Tl9|Tl3Pt|111,Pt3Tl9,Tl3Pt,top-tilt|B,-10.138988810055624,-2.9685154019996536,-0.1970421204595993,,,,,False
train,Pt3V9|V3Pt|111,Pt3V9,V3Pt,hollow|A_A_A|FCC,-2.5177439531118986,-3.2412208515965535,-0.9926591743560208,,,,,False
train,Pt3V9|V3Pt|111,Pt3V9,V3Pt,hollow|A_A_A|HCP,-2.5122512993622172,-3.2353829136534995,-0.9730473857552796,,,,,False
train,Pt3W9|W3Pt|111,Pt3W9,W3Pt,hollow|A_A_A|FCC,-9.04784195918094,-2.7406443202100803,-0.87214213205786,,,,,False
train,Pt3W9|W3Pt|111,Pt3W9,W3Pt,hollow|A_A_A|HCP,-9.042349305431257,-2.7348063822670263,-0.9265522465566108,,,,,False
train,Pt3Zn9|Zn3Pt|111,Pt3Zn9,Zn3Pt,bridge|A_A|A,-5.106722813043016,-6.1014193822008815,0.6644965517416779,,,,,False
train,Pt3Zn9|Zn3Pt|111,Pt3Zn9,Zn3Pt,top|B,-4.587836534146871,-5.619690844494474,0.0062897753387289,,,,,False
train,Pt3Zr9|Zr3Pt|111,Pt3Zr9,Zr3Pt,bridge|A_B|A,-3.8807719270534298,-3.737569753081404,-0.4889393154580546,,,,,False
train,Pt6Re6|PtRe|101,Pt6Re6,PtRe,top|B,-8.942802349528243,-3.5555092689712797,-0.1728829015619055,,,,,False
train,Pt6Rh6|PtRh|101,Pt6Rh6,PtRh,bridge|A_A|B,-8.316534456533335,-4.268888450438763,-0.1831024087577759,,,,,False
